id_str,from_user,text,Hashtags,Target,time
514026975493906000,Bot_en_train,RT @sethvanhooland: #websem14 En train de préparer des tutoriels en français mais n'hésitez pas à jeter déjà un coup d'oeuil sur http://t.c…, #websem14 ,@sethvanhooland,22/09/2014 13:22:35
514026897660211000,JavaMajor,RT @sethvanhooland: #websem14 En train de préparer des tutoriels en français mais n'hésitez pas à jeter déjà un coup d'oeuil sur http://t.c…, #websem14 ,@sethvanhooland,22/09/2014 13:22:17
514026646467510000,figoblog,Présentation de Thibault Grouas sur Joconde Labs et Sémanticpédia #websem14, #websem14,,22/09/2014 13:21:17
514026513852031000,sdjaloret,#websem14 Bientôt la pause... :),#websem14 ,,22/09/2014 13:20:45
514026406624649000,seeksanusername,Bosser sur les questions de #LinkedData #ontologies #modélisation -&gt; on revient tj à l'essentiel: faire fonctionner le projo ;-) #websem14, #LinkedData #ontologies #modélisation #websem14,,22/09/2014 13:20:20
514026406624649000,seeksanusername,Bosser sur les questions de #LinkedData #ontologies #modélisation -&gt; on revient tj à l'essentiel: faire fonctionner le projo ;-) #websem14, #LinkedData #ontologies #modélisation #websem14,,22/09/2014 13:20:20
514023882698015000,figoblog,La pression ultime pour les intervenants : installation de la projection du backlog Twitter à #websem14 ;-), #websem14 ,,22/09/2014 13:10:18
514012117973107000,nhoizey,RT @spouyllau: .@figoblog la pérennité des URL(I)s est organisationnelle : ce sont les humains qui maintiennent les machines dans le web #w…, #w…,@spouyllau @figoblog,22/09/2014 12:23:33
514012117973107000,nhoizey,RT @spouyllau: .@figoblog la pérennité des URL(I)s est organisationnelle : ce sont les humains qui maintiennent les machines dans le web #w…, #w…,@spouyllau @figoblog,22/09/2014 12:23:33
513998929281958000,mingarao,#websem14 @figoblog finit sur une note mitigée : encore bcp de chemin à parcourir tant du côté des producteurs que (ré)utilisateurs données,#websem14 ,@figoblog,22/09/2014 11:31:09
513998903793156000,sdjaloret,#websem14 pause déjeuner...,#websem14 ,,22/09/2014 11:31:02
513998864702247000,seeksanusername,1er matiné de #websem14 terminée: toujours épaté par la pédagogie de @figoblog sur un sujet ardu #websem14, #websem14 #websem14,@figoblog,22/09/2014 11:30:53
513996855018258000,Pepine,RT @spouyllau: Le web sem : c’est de la confiance entre les producteurs de données : enjeux fort pour les scientifiques ! #websem14, #websem14,@spouyllau,22/09/2014 11:22:54
513996734633345000,spouyllau,"Le web sémantique pose des questions sur la validité de l’information : car l’information doit être datée, etc. bref, citables ! #websem14", #websem14,,22/09/2014 11:22:25
513996487337214000,mingarao,"@spouyllau @figoblog #websem14 d'où : métadonnées sur les métadonnées (producteur des données, statut juridique, authenticité, structure...)", #websem14 ,@spouyllau @figoblog,22/09/2014 11:21:26
513996324166205000,seeksanusername,Les projets ac des données réutilisables fonctionnent en #OneShote -&gt; pb ac les changements de structure des fichiers lors de #màj #websem14, #OneShote #màj #websem14,,22/09/2014 11:20:47
513995922708394000,kerparis,RT @Huma_Num: La formation #websem14 est rendue sur twitter -&gt; suivez #websem14 avec @figoblog @lespetitescases @michaeljeulin @spouyllau @…, #websem14 #websem14 ,@Huma_Num @figoblog @lespetitescases @michaeljeulin @spouyllau @…,22/09/2014 11:19:12
513995885513290000,mingarao,@spouyllau #websem14 @figoblog confiance technique (URI stables ? renvoient tjs qqchose/la même chose ?) + confiance pertinence des contenus, #websem14 ,@spouyllau @figoblog,22/09/2014 11:19:03
513995786544497000,spouyllau,Le web sémantique pose la question de la confiance dans la durée : le rôle des infrastructures ?#websem14, #websem14,,22/09/2014 11:18:39
513995786544497000,spouyllau,Le web sémantique pose la question de la confiance dans la durée : le rôle des infrastructures ?#websem14, #websem14,,22/09/2014 11:18:39
513995387527770000,mingarao,RT @spouyllau: Le web sem : c’est de la confiance entre les producteurs de données : enjeux fort pour les scientifiques ! #websem14, #websem14,@spouyllau,22/09/2014 11:17:04
513995329470218000,seeksanusername,.@figoblog a lancé le mot essentiel : la #confiance ! (mais pas seulement techniquement à mon avis -&gt; question politique aussi) #websem14, #confiance #websem14,@figoblog,22/09/2014 11:16:50
513995002205458000,spouyllau,Le web sem : c’est de la confiance entre les producteurs de données : enjeux fort pour les scientifiques ! #websem14, #websem14,,22/09/2014 11:15:32
513994997679784000,neuromancien,"la question de la confiance est essentielle, notamment pour afficher des infos venant de producteurs de données ouvertes #websem14", #websem14,,22/09/2014 11:15:31
513994978293723000,seeksanusername,"Formats des fichiers sur @datagouvfr pour la requêtes ""Art"": le #CSV est devant le #XLS #websem14 http://t.co/tBmIw6hrUb", #CSV #XLS #websem14 ,@datagouvfr,22/09/2014 11:15:27
513994489472758000,neuromancien,la médiathèque de Fresnes montrée comme exemple et pionnière #websem14, #websem14,,22/09/2014 11:13:30
513994301286916000,spouyllau,Ouverture des données publiques et Linked Open Data ne sont pas liés mais peut être complémentaires #websem14, #websem14,,22/09/2014 11:12:45
513994234123547000,neuromancien,"dommage qu'historiquement, on n'est pas évoqué Pamela Anderson #websem14", #websem14,,22/09/2014 11:12:29
513993962852733000,spouyllau,"@seeksanusername Non, mais la mug @Huma_Num ***** sans doute [je m’en occupe pour 2015] #websem14", #websem14,@seeksanusername @Huma_Num,22/09/2014 11:11:24
513993944330695000,neuromancien,RT @seeksanusername: Est-ce qu'@Huma_Num offre la mug http://t.co/nHQbHJ6uD9 pr les projets qui réalisent un projet en #LinkedOpenData ? #w…, #LinkedOpenData #w…,@seeksanusername @Huma_Num,22/09/2014 11:11:20
513993738872713000,neuromancien,"les temps changent, on parle d'ouverture et de décloisonnement dans un ville où un ancien maire voulait construire un murv #websem14", #websem14,,22/09/2014 11:10:31
513993703695069000,spouyllau,Au #websem14 : Dbpedia vs Wikidata #définition wikidata est une initiative de la WF et pas dbpedia (communautés utilisatrices), #websem14 #définition ,,22/09/2014 11:10:23
513993579271037000,seeksanusername,Est-ce qu'@Huma_Num offre la mug http://t.co/nHQbHJ6uD9 pr les projets qui réalisent un projet en #LinkedOpenData ? #websem14, #LinkedOpenData #websem14,@Huma_Num,22/09/2014 11:09:53
513993254346707000,spouyllau,.@figoblog présente les différences entre LED et LOD : open data dans le websem ou pas. #websem14, #websem14,@figoblog,22/09/2014 11:08:36
513993147207397000,seeksanusername,Différence notable entre #LinkedEntrepriseData (comme pr le @centrepompidou) et le #LinkedOpenData #BonÀRappeler #websem14, #LinkedEntrepriseData #LinkedOpenData #BonÀRappeler #websem14,@centrepompidou,22/09/2014 11:08:10
513993092274598000,neuromancien,le mug du LOD avec ses étoiles selon le degré d'ouverture des donnés #websem14, #websem14,,22/09/2014 11:07:57
513993042077184000,Huma_Num,Le saviez-vous : les métadonnées @rech_isidore sont disponibles dans le web de données ? http://t.co/3atFTgVnfg #websem14, #websem14,@rech_isidore,22/09/2014 11:07:45
513992805539414000,neuromancien,les licences ouvertes pour le LOD précisent les conditions d'utilisations #websem14, #websem14,,22/09/2014 11:06:49
513992030373282000,spouyllau,Comment http://t.co/S4tUGzcL9l est-il utilisé par #google ? #websem14, #google #websem14,,22/09/2014 11:03:44
513991803285287000,spouyllau,… combattre le « moins disant informationnel » #vrac #schemaorg #websem14, #vrac #schemaorg #websem14,,22/09/2014 11:02:50
513991588390142000,spouyllau,Pourquoi faire tt cela ? pour donner de la visibilité et des données fiables #websem14 et..., #websem14 ,,22/09/2014 11:01:58
513991531188216000,neuromancien,@figoblog évoque http://t.co/7hKMJkdUVo pour encourager la production de métadonnées structurées #websem14, #websem14,@figoblog,22/09/2014 11:01:45
513991360375194000,spouyllau,@NicoCG70 Pas tous non (hélas) #pointfilemaker #websem14, #pointfilemaker #websem14,@NicoCG70,22/09/2014 11:01:04
513991345305055000,sdjaloret,#websem14 tout ça... pour être/rendre visible sur le web,#websem14 ,,22/09/2014 11:01:00
513991076160746000,neuromancien,il y a parfois des erreurs d'alignements par les systèmes automatisés #websem14, #websem14,,22/09/2014 10:59:56
513991011459412000,lchristeller,RT @spouyllau: Le web sémantique est avant tout rendre explicite de l'information pour des machines #websem14, #websem14,@spouyllau,22/09/2014 10:59:41
513991011459412000,lchristeller,RT @spouyllau: Le web sémantique est avant tout rendre explicite de l'information pour des machines #websem14, #websem14,@spouyllau,22/09/2014 10:59:41
513990749617410000,neuromancien,"si on supprime les dates, espérons qu'il nous restera des figues #websem14", #websem14,,22/09/2014 10:58:38
513990622492246000,spouyllau,@neuromancien C’est pour cela qu’elle est là ! #websem14, #websem14,@neuromancien,22/09/2014 10:58:08
513990500874211000,spouyllau,Le web sémantique : c’est un travail en commun entre plusieurs métiers ! #websem14, #websem14,,22/09/2014 10:57:39
513990408754709000,neuromancien,@spouyllau et très claire ! #websem14, #websem14,@spouyllau,22/09/2014 10:57:17
513990353150423000,karlpro,RT @spouyllau: .@figoblog la pérennité des URL(I)s est organisationnelle : ce sont les humains qui maintiennent les machines dans le web #w…, #w…,@spouyllau @figoblog,22/09/2014 10:57:04
513990308036903000,spouyllau,Rameau (@ActuBnF) aligné avec LCSH (@librarycongress) depuis le projet MAX #websem14, #websem14,@ActuBnF @librarycongress,22/09/2014 10:56:53
513990089333289000,spouyllau,Où l’on comprend que les bibliothécaires travaillent depuis longtemps pour le websem ! #websem14 2/2, #websem14 ,,22/09/2014 10:56:01
513989951764320000,spouyllau,Présentation très très riche de @figoblog sur le web sémantique / web données #websem14 1/2, #websem14 ,@figoblog,22/09/2014 10:55:28
513989580589388000,spouyllau,"@Pepine Demain, on va jouer en effet… au web sémantique (en fait) ;-) #websem14", #websem14,@Pepine,22/09/2014 10:54:00
513989563115926000,neuromancien,RT @spouyllau: Les équipes de recherche ont largement de quoi proposer dans le web de données : le feront-elles ? #ouvrirsesdonnées #websem…, #ouvrirsesdonnées #websem…,@spouyllau,22/09/2014 10:53:55
513989343082725000,spouyllau,Les équipes de recherche ont largement de quoi proposer dans le web de données : le feront-elles ? #ouvrirsesdonnées #websem14, #ouvrirsesdonnées #websem14,,22/09/2014 10:53:03
513989259238597000,annaCI_2011,RT @spouyllau: .@figoblog la pérennité des URL(I)s est organisationnelle : ce sont les humains qui maintiennent les machines dans le web #w…, #w…,@spouyllau @figoblog,22/09/2014 10:52:43
513989072000647000,Pepine,@lespetitescases @figoblog @spouyllau On a le droit de jouer ? #websem14, #websem14,@lespetitescases @figoblog @spouyllau,22/09/2014 10:51:58
513989033345946000,neuromancien,l'objectif est de décloisonner les données publiées #websem14, #websem14,,22/09/2014 10:51:49
513988950017729000,spouyllau,"Et voila, 1h30 et #PointVictorHugo est enfin sorti ! #websem14 @figoblog", #PointVictorHugo #websem14 ,@figoblog,22/09/2014 10:51:29
513988708404822000,Huma_Num,Le web sémantique est au coeur des services d’Huma-Num : @nakala_fr et @rech_isidore #websem14, #websem14,@nakala_fr @rech_isidore,22/09/2014 10:50:32
513988572559716000,lespetitescases,Il ne fallait pas le louper mais @figoblog l'a fait le #PointVictorHugo !!! #websem14, #PointVictorHugo #websem14,@figoblog,22/09/2014 10:49:59
513988468473881000,neuromancien,"publication de données, exemple du projet VIAF qui rassemble les diverses notices d'autorités #websem14", #websem14,,22/09/2014 10:49:34
513988306112352000,spouyllau,"Avec @figoblog, nous regardons quelles sont les stratégies pour publier des données dans le web sen. #websem14", #websem14,@figoblog,22/09/2014 10:48:56
513987801315279000,neuromancien,"@spouyllau normal, car la religion est étymologiquement ce qui permet de créer du lien ! #websem14", #websem14,@spouyllau,22/09/2014 10:46:55
513987522016608000,Pepine,"RT @seeksanusername: Créer une interopérabilité intuitive / faire tomber les silos -&gt; ""Follow your nose"" le #rêve #websem14", #rêve #websem14,@seeksanusername,22/09/2014 10:45:49
513987172249391000,vocivelo,RT @spouyllau: Le CCF utilise la recherche fédérée en Z3950 : traitements lourds et peu performant #websem14, #websem14,@spouyllau,22/09/2014 10:44:25
513987142784418000,spouyllau,Le public écoute religieusement @figoblog qui définie le web sémantique : son blog : http://t.co/GmI7eN0zuK #websem14, #websem14,@figoblog,22/09/2014 10:44:18
513987136547484000,seeksanusername,"Créer une interopérabilité intuitive / faire tomber les silos -&gt; ""Follow your nose"" le #rêve #websem14", #rêve #websem14,,22/09/2014 10:44:17
513986793080119000,lespetitescases,RT @spouyllau: .@figoblog la pérennité des URL(I)s est organisationnelle : ce sont les humains qui maintiennent les machines dans le web #w…, #w…,@spouyllau @figoblog,22/09/2014 10:42:55
513986765347365000,mingarao,@emma_morlock @figoblog oups hashtag #websem14, #websem14,@emma_morlock @figoblog,22/09/2014 10:42:48
513986761874473000,lespetitescases,RT @Pepine: RT @emma_morlock: #websem14 @figoblog parle d’or en rappelant que « la pérennité n’est pas technique mais organisationnelle »..., #websem14 ,@Pepine @emma_morlock @figoblog,22/09/2014 10:42:48
513986669490745000,cottinstef,RT @Huma_Num: La formation #websem14 est rendue sur twitter -&gt; suivez #websem14 avec @figoblog @lespetitescases @michaeljeulin @spouyllau @…, #websem14 #websem14 ,@Huma_Num @figoblog @lespetitescases @michaeljeulin @spouyllau @…,22/09/2014 10:42:26
513986600855159000,spouyllau,.@figoblog « Le web sem : une interop. fondée sur les liens »  #websem14, #websem14,@figoblog,22/09/2014 10:42:09
513986600649630000,seeksanusername,RT @spouyllau: .@figoblog la pérennité des URL(I)s est organisationnelle : ce sont les humains qui maintiennent les machines dans le web #w…, #w…,@spouyllau @figoblog,22/09/2014 10:42:09
513986308281496000,neuromancien,règle 4 (j'ai zappé la 3) il faut relier vos données avec d'autres schémas de donnés #websem14, #websem14,,22/09/2014 10:40:59
513986214022894000,seeksanusername,Une #URL doit renvoyer des données utiles selon la nature de celui qui les demandes = la négociation de contenu en 1 phrase ;-) #websem14, #URL #websem14,,22/09/2014 10:40:37
513986052709974000,mingarao,"@archives_masala @figoblog #websem14 justement, puisqu'on en parle : MAJ du diagramme (jeux de données qui remplissent les critères LOD)", #websem14 ,@archives_masala @figoblog,22/09/2014 10:39:59
513986046561100000,Pepine,RT @emma_morlock: #websem14 @figoblog parle d’or en rappelant que « la pérennité n’est pas technique mais organisationnelle »..., #websem14 ,@emma_morlock @figoblog,22/09/2014 10:39:57
513985926079717000,neuromancien,ne pas confondre HTTP et des problèmes d'URI et un chti pépé et ses problèmes d'urine #websem14, #websem14,,22/09/2014 10:39:28
513985906966270000,spouyllau,.@figoblog la pérennité des URL(I)s est organisationnelle : ce sont les humains qui maintiennent les machines dans le web #websem14, #websem14,@figoblog,22/09/2014 10:39:24
513985279250936000,neuromancien,règle 2 : l'URI doit être accessible via le protocole HTTP #websem14, #websem14,,22/09/2014 10:36:54
513985141036052000,neuromancien,règle n°1 : il faut utiliser une URI #websem14, #websem14,,22/09/2014 10:36:21
513984978678723000,mingarao,"@figoblog #websem14 petit historique : #RDF fin des années 90's #linkingopendata en 2007, #DBpedia étincelle qui a lancé le mouvement", #websem14 #RDF #linkingopendata #DBpedia ,@figoblog,22/09/2014 10:35:42
513984915697041000,neuromancien,"paraît que c'est open bar pour les twittos de la formation, du coup on n'est pas sûr de la désambiguïsation  #websem14", #websem14,,22/09/2014 10:35:27
513984725133046000,lespetitescases,RT @seeksanusername: Ah le point #LODCloud est fait ! #merci la màj qui tombe à pic pour la formation #websem14 ;-), #LODCloud #merci #websem14 ,@seeksanusername,22/09/2014 10:34:42
513984485143355000,seeksanusername,Ah le point #LODCloud est fait ! #merci la màj qui tombe à pic pour la formation #websem14 ;-), #LODCloud #merci #websem14 ,,22/09/2014 10:33:45
513984470962422000,neuromancien,dbpedia et geonames au coeurs du LOD #websem14, #websem14,,22/09/2014 10:33:41
513984334081311000,seeksanusername,"Le #WebSémantique c'est la techno / l'ensemble des normes, le #lLinkedData, c'est l'application selon @figoblog #websem14", #WebSémantique #lLinkedData #websem14,@figoblog,22/09/2014 10:33:09
513984233925538000,spouyllau,Le web sémantique est né de l’existence et de technologies déjà en place et d’un besoin d’interop. #websem14, #websem14,,22/09/2014 10:32:45
513983905171775000,spouyllau,"RT @neuromancien: le web sémantique c'est les normes, le web de données c'est l'application selon @figoblog #websem14", #websem14,@neuromancien @figoblog,22/09/2014 10:31:27
513983799903126000,neuromancien,"le web sémantique c'est les normes, le web de données c'est l'application selon @figoblog #websem14", #websem14,@figoblog,22/09/2014 10:31:01
513983674451493000,spouyllau,"Triplets, graphes, liaisons (URIs) #websem14 http://t.co/FACRf0DNe2", #websem14 ,,22/09/2014 10:30:32
513983502170464000,mingarao,@figoblog #websem14 Web Sem = HTTP + URI + grammaire + vocabulaires + règles d'écriture, #websem14 ,@figoblog,22/09/2014 10:29:50
513983223748362000,neuromancien,"chacun fait, fait, fait son triplet, plet, plet ... pour faire un graphe #websem14", #websem14,,22/09/2014 10:28:44
513982860014154000,spouyllau,Dans le web sémantique : une information doit avoir une URIs #websem14, #websem14,,22/09/2014 10:27:17
513982433608614000,spouyllau,Le web sémantique est avant tout rendre explicite de l'information pour des machines #websem14, #websem14,,22/09/2014 10:25:36
513982292440928000,neuromancien,"attention, voilà le fameux triplet #websem14", #websem14,,22/09/2014 10:25:02
513982209951535000,spouyllau,"On revient à E. Delacroix : identifions les ""atomes informationnels"" avec des URIs #websem14", #websem14,,22/09/2014 10:24:42
513982158416142000,mingarao,"@figoblog #websem14 HTTP + URI : accès à 1 contenu qq soit techno, format utilisé.e.s pour le produire ! Peut-on étendre cela aux données ?", #websem14 ,@figoblog,22/09/2014 10:24:30
513982050362475000,sdjaloret,"#websem14 la soluce : mettez du http, avec URI, un poil de RDF, et pis du RDFS/OWL, du RDF/XML, à la sauce SPARQL",#websem14 ,,22/09/2014 10:24:04
513981828785795000,seeksanusername,"""Avec le web sémantique, on est dans le même web mais avec une autre grammaire commune"" (#RDF) #websem14", #RDF #websem14,,22/09/2014 10:23:11
513981726872580000,mingarao,"#websem14 @figoblog Au milieu de toutes ces stratégies, comment faire ? D'abord se rappeler que le web est par nature très interopérable !",#websem14 ,@figoblog,22/09/2014 10:22:47
513981368456720000,mingarao,#websem14 @figoblog Autre stratégie encore : APIs web -&gt; construire par mashup,#websem14 ,@figoblog,22/09/2014 10:21:22
513981277197066000,sdjaloret,"#websem14 MARC, Z3950, OAI-PMH, API, Folksonomie (tags), des protocoles, des méthodes, des normes qui ne font pas tout... la soluce : websem",#websem14 ,,22/09/2014 10:21:00
513981012984865000,mingarao,"#websem14 @figoblog Autre stratégie: #folksonomie: les utilisateurs commentent, taguent, et de la masse émerge l'information...",#websem14 #folksonomie ,@figoblog,22/09/2014 10:19:57
513980918475006000,spouyllau,Définition : les URLs sont des URIs dans le web : un type particulier d’URIs #websem14 @figoblog, #websem14 ,@figoblog,22/09/2014 10:19:34
513980639562195000,neuromancien,importance du système d'identification du web avec les URI #websem14, #websem14,,22/09/2014 10:18:28
513980618242552000,Bibolabo,"RT @poulpita: [web event]Suivez le LT de la formation:""Le Web sémantique pour les Sciences Humaines et Sociales""sur #websem14 via @spouyllau", #websem14 ,@poulpita @spouyllau,22/09/2014 10:18:23
513980578568614000,spouyllau,"Les 4 piliers du web : HTTP, hypertexte, HTML, URIs #websem14", #websem14,,22/09/2014 10:18:13
513980559979454000,Pepine,"RT @emma_morlock: #websem14 Rendre les données interopérables : solution = ""la recette du web »: http + URIs + hypertexte + html + galaxie …", #websem14 ,@emma_morlock,22/09/2014 10:18:09
513980403712295000,poulpita,"[web event] Suivez le LT de la formation : ""Le Web sémantique pour les Sciences Humaines et Sociales"" sur #websem14 via @spouyllau", #websem14 ,@spouyllau,22/09/2014 10:17:32
513980392777732000,emma_morlock,"#websem14 Rendre les données interopérables : solution = ""la recette du web »: http + URIs + hypertexte + html + galaxie de normes",#websem14 ,,22/09/2014 10:17:29
513980322514764000,spouyllau,".@figoblog repositionne les techniques du web (http, hypertexte) dans la perspective du web sémantique/données : le web comme ex. #websem14", #websem14,@figoblog,22/09/2014 10:17:12
513980200410173000,mingarao,"#websem14 @figoblog Structure commune, dénominateur commun, ex. #OAI marche bien pour les objets documentaires mais pas pour objets + divers",#websem14 #OAI ,@figoblog,22/09/2014 10:16:43
513980028439507000,spouyllau,Le web sémantique : c’est avant tout le web ! #important #websem14, #important #websem14,,22/09/2014 10:16:02
513979734565605000,spouyllau,Départageons (ou pas) les notions de web sémantique et web de données #websem14 1/2, #websem14 ,,22/09/2014 10:14:52
513979628407779000,emma_morlock,"#websem14 Rendre les données interopérables : limite des stratégies  modèle conversion/copie, protocole OAI/PMH, APIs web, la folksonomie",#websem14 ,,22/09/2014 10:14:27
513979554432827000,etienne_cdl,RT @neuromancien: la folksonomie ne s'appuie pas sur des vocabulaires structurés ce qui limite sa portée #websem14, #websem14,@neuromancien,22/09/2014 10:14:09
513979554273452000,mingarao,"#websem14 @figoblog Alors, quelles stratégies d'interopérabilité ? Modèle/format unifié : trop complexe, usine à gaz... cf. tweet précédent",#websem14 ,@figoblog,22/09/2014 10:14:09
513979395011527000,neuromancien,la folksonomie ne s'appuie pas sur des vocabulaires structurés ce qui limite sa portée #websem14, #websem14,,22/09/2014 10:13:31
513979205781311000,spouyllau,La limite des APIs web : complexité d’appropriation et évolutions très (trop) irrégulières #websem14, #websem14,,22/09/2014 10:12:46
513978937719153000,neuromancien,à quand la mashup des photos de confiture de figues ? #websem14, #websem14,,22/09/2014 10:11:42
513978885785272000,Pepine,RT @spouyllau: .@figoblog illustre très bien les différences approches entre les métiers autour de la données et de l’interop. #websem14 #a…, #websem14 #a…,@spouyllau @figoblog,22/09/2014 10:11:30
513978826624610000,mingarao,"#websem14 @figoblog ... et pour les humains, multiplication des ""guichets"", des formulaires pour aller chercher l'info...",#websem14 ,@figoblog,22/09/2014 10:11:16
513978557782295000,spouyllau,.@figoblog illustre très bien les différences approches entre les métiers autour de la données et de l’interop. #websem14 #api #oai #z3950, #websem14 #api #oai #z3950,@figoblog,22/09/2014 10:10:12
513978415549272000,seeksanusername,@27point7 Conférence d'ouverture de @figoblog lors de la formation @Huma_Num #websem14 (http://t.co/C5WA8zGdw0), #websem14 ,@27point7 @figoblog @Huma_Num,22/09/2014 10:09:38
513978397710881000,mingarao,"#websem14 @figoblog Bases de données relationnelles = niveau zéro de l'interop. Pour les moteurs de recherche, mur infranchissable...",#websem14 ,@figoblog,22/09/2014 10:09:33
513978184799617000,spouyllau,.@figoblog brosse l’histoire des protocoles d’interop. depuis les 25 dernières années et en montre les limites 1/2 #websem14, #websem14,@figoblog,22/09/2014 10:08:43
513977860173083000,spouyllau,Le CCF utilise la recherche fédérée en Z3950 : traitements lourds et peu performant #websem14, #websem14,,22/09/2014 10:07:25
513977699275399000,neuromancien,@figoblog a été semantisée par la BNF #websem14 http://t.co/Vm88n8muRW, #websem14 ,@figoblog,22/09/2014 10:06:47
513977632820834000,mingarao,"#websem14 @figoblog -&gt; Explosion des modèles, formats. Mais vouloir tout rassembler dans un modèle/format unique = complexité démentielle...",#websem14 ,@figoblog,22/09/2014 10:06:31
513977630673343000,seeksanusername,"Dites @Huma_Num, vous archivez les tweets de #websem14 (pr une consultation a posteriori, voir les thèmes majeurs, etc.)  ?", #websem14 ,@Huma_Num,22/09/2014 10:06:31
513977459910644000,spouyllau,"Limite de l’interop. Z3950 + MARC : complexité des modèles, des interfaces, des vocabulaires d’intérogation #websem14", #websem14,,22/09/2014 10:05:50
513977152036147000,mingarao,@figoblog #websem14 2è enjeu interop : décrire 1 livres tableaux personnes événements lieux... selon des logiques métier différentes... -&gt;, #websem14 ,@figoblog,22/09/2014 10:04:36
513977004597989000,spouyllau,RT @seeksanusername: Bon rappel de @figoblog : #MARC et #Z3950: existaient déjà avant le web #websem14, #MARC #Z3950 #websem14,@seeksanusername @figoblog,22/09/2014 10:04:01
513976963674161000,Huma_Num,"Demain soir, à #websem14, présentation de @nakala_fr et @rech_isidore dans leurs dimensions web sémantique #services #outils", #websem14 #services #outils,@nakala_fr @rech_isidore,22/09/2014 10:03:52
513976849140290000,seeksanusername,Bon rappel de @figoblog : #MARC et #Z3950: existaient déjà avant le web #websem14, #MARC #Z3950 #websem14,@figoblog,22/09/2014 10:03:24
513976813673251000,neuromancien,deux modèles d'interopérabilité : la conversion et la copie #websem14, #websem14,,22/09/2014 10:03:16
513976465541825000,spouyllau,@figoblog balaye parfaitement l’histoire du web et des bdds pour nous embarquer dans (vers) le web sémantique #websem14 @Huma_Num, #websem14 ,@figoblog @Huma_Num,22/09/2014 10:01:53
513976201028076000,mingarao,"#websem14 @figoblog comment ""dire"" aux machines que ""Auteur""=""Creator"" (propriétés) ou que ""E. Delacroix""=""Delacroix, Eugène"" (valeurs) ?",#websem14 ,@figoblog,22/09/2014 10:00:50
513976097902723000,spouyllau,Les machines voient un mur quand l’humain voit un formulaire web ! #websem14 #webetbdd, #websem14 #webetbdd,,22/09/2014 10:00:25
513975750245241000,sdjaloret,"#websem14 interopérabilité ? penser, s'organiser en communauté permet de garantir l'interopérabilité",#websem14 ,,22/09/2014 09:59:02
513975711074640000,neuromancien,L'importance des communautés pour entretenir la dynamique et les normes #websem14, #websem14,,22/09/2014 09:58:53
513975670167597000,spouyllau,Le web sémantique nécessite aussi bcp d’interaction et de travail en communauté (de recherche) via @figoblog : ex. @biblissima #websem14, #websem14,@figoblog @biblissima,22/09/2014 09:58:43
